order_id,order_date,region,product_name,units_sold,unit_price,cost,revenue
2200,2025-03-03,Midwest,Widget A,21,381.47,181.8,8010.870000000001
2201,2025-05-14,West,Gadget X,43,427.86,177.93,18397.98
2202,2025-01-03,Southeast,Gadget X,27,378.19,18.48,10211.13
2203,2025-01-15,Southeast,Gadget Y,38,317.82,132.55,12077.16
2204,2025-05-03,Northeast,Widget A,3,454.74,34.83,1364.22
2205,2025-06-15,Northeast,Gadget X,10,264.67,46.12,2646.7000000000003
2206,2025-10-19,Midwest,Tool Z,15,320.34,173.52,4805.099999999999
2207,2025-02-19,Southwest,Widget B,18,211.69,179.56,3810.42
2208,2025-11-03,Southeast,Tool Z,49,170.42,21.12,8350.58
2209,2025-03-27,Midwest,Gadget Y,23,172.54,175.42,3968.4199999999996
2210,2025-02-20,Southwest,Gadget X,33,82.68,147.06,2728.44
2211,2025-09-13,West,Tool Z,32,400.33,156.26,12810.56
2212,2025-10-10,Northeast,Tool Z,21,37.13,159.4,779.73
2213,2025-08-09,Midwest,Widget B,48,340.6,103.91,16348.800000000001
2214,2025-02-12,Northeast,Tool Z,11,433.59,189.65,4769.49
2215,2025-02-12,Southeast,Widget A,2,253.74,44.07,507.48
2216,2025-05-23,Southeast,Widget A,37,44.4,103.47,1642.8
2217,2025-06-14,West,Widget A,33,219.92,67.12,7257.36
2218,2025-12-31,Northeast,Widget B,13,178.18,165.37,2316.34
2219,2025-04-15,Southeast,Tool Z,43,492.91,21.13,21195.13
2220,2025-03-12,Southeast,Gadget Y,8,348.72,89.57,2789.76
2221,2025-12-12,Southeast,Gadget Y,13,363.47,155.83,4725.110000000001
2222,2025-02-26,West,Widget A,8,262.76,65.91,2102.08
2223,2025-01-10,Southeast,Gadget X,10,357.61,51.89,3576.1000000000004
2224,2025-06-04,Southeast,Widget B,36,364.06,56.2,13106.16
2225,2025-05-27,Midwest,Gadget X,35,42.52,144.15,1488.2
2226,2025-08-15,West,Widget B,32,119.08,60.92,3810.56
2227,2025-11-17,Northeast,Widget B,43,16.35,83.52,703.0500000000001
2228,2025-12-07,Southwest,Tool Z,4,259.81,111.41,1039.24
2229,2025-04-16,Southwest,Gadget X,31,439.14,188.45,13613.34
2230,2025-12-24,West,Gadget X,6,308.68,159.9,1852.08
2231,2025-08-19,Midwest,Widget A,47,255.1,41.13,11989.699999999999
2232,2025-01-26,West,Gadget Y,32,463.72,177.2,14839.04
2233,2025-12-09,Midwest,Gadget X,38,94.39,169.73,3586.82
2234,2025-02-20,Southeast,Widget B,28,46.56,150.32,1303.68
2235,2025-08-03,Southeast,Gadget Y,19,459.48,105.8,8730.12
2236,2025-10-16,Northeast,Widget A,34,452.36,18.61,15380.24
2237,2025-04-02,Southwest,Gadget X,41,344.66,143.74,14131.060000000001
2238,2025-04-09,Southeast,Tool Z,9,130.53,106.08,1174.77
2239,2025-06-23,Southeast,Gadget X,43,485.18,65.41,20862.74
2240,2025-11-19,Southwest,Widget A,36,385.02,6.94,13860.72
2241,2025-03-23,Midwest,Widget B,5,340.21,50.05,1701.05
2242,2025-08-31,West,Widget A,46,119.23,123.11,5484.58
2243,2025-06-15,Southeast,Gadget X,9,261.41,26.9,2352.69
2244,2025-02-10,Southeast,Widget B,30,413.06,132.81,12391.8
2245,2025-09-17,West,Widget A,7,431.53,164.84,3020.71
2246,2025-10-31,Midwest,Gadget Y,10,285.1,67.04,2851.0
2247,2025-07-30,Northeast,Widget A,32,266.17,20.99,8517.44
2248,2025-03-06,Southwest,Widget B,34,351.87,32.24,11963.58
2249,2025-02-26,Midwest,Tool Z,34,268.84,74.79,9140.56
2250,2025-06-04,West,Widget A,17,214.66,163.62,3649.22
2251,2025-07-04,Southeast,Widget B,41,51.86,128.68,2126.2599999999998
2252,2025-07-21,Midwest,Widget B,3,71.76,174.24,215.28000000000003
2253,2025-03-30,West,Gadget X,42,382.53,198.91,16066.259999999998
2254,2025-07-02,Southwest,Widget B,15,22.09,44.5,331.35
2255,2025-04-18,Southeast,Tool Z,31,35.63,140.49,1104.53
2256,2025-09-08,West,Widget A,45,453.28,95.97,20397.6
2257,2025-10-18,Southwest,Tool Z,13,354.96,101.23,4614.48
2258,2025-08-27,West,Gadget X,21,12.06,68.49,253.26000000000002
2259,2025-01-01,Northeast,Widget A,41,162.9,71.79,6678.900000000001
2260,2025-12-29,Northeast,Widget A,43,384.03,136.87,16513.289999999997
2261,2025-01-09,Southeast,Widget A,12,214.62,126.06,2575.44
2262,2025-12-31,Northeast,Widget B,25,239.71,67.11,5992.75
2263,2025-01-12,West,Widget B,17,234.81,28.12,3991.77
2264,2025-07-08,Southwest,Gadget Y,26,109.05,117.76,2835.2999999999997
2265,2025-02-08,Midwest,Widget B,19,363.48,149.18,6906.120000000001
2266,2025-02-04,Midwest,Gadget Y,1,60.47,113.93,60.47
2267,2025-09-07,West,Widget B,46,258.55,5.71,11893.300000000001
2268,2025-09-23,Midwest,Widget B,32,93.28,60.05,2984.96
2269,2025-02-13,Midwest,Widget B,23,32.8,156.82,754.4
2270,2025-12-23,Midwest,Widget B,6,80.19,149.8,481.14
2271,2025-04-27,Southeast,Tool Z,4,435.97,7.03,1743.88
2272,2025-04-27,Northeast,Widget B,24,96.31,96.71,2311.44
2273,2025-04-19,Midwest,Widget B,32,146.4,90.28,4684.8
2274,2025-06-18,Southwest,Tool Z,13,77.67,132.19,1009.71
2275,2025-03-06,Northeast,Gadget Y,37,370.42,29.37,13705.54
2276,2025-06-05,Southeast,Widget A,20,228.27,126.18,4565.400000000001
2277,2025-03-18,Southeast,Tool Z,1,472.38,189.65,472.38
2278,2025-01-19,Southwest,Widget A,27,335.52,77.49,9059.039999999999
2279,2025-05-15,Midwest,Widget A,9,270.38,70.78,2433.42
2280,2025-09-03,Midwest,Gadget X,1,331.75,10.51,331.75
2281,2025-10-06,West,Gadget Y,7,29.81,16.19,208.67
2282,2025-05-09,Southeast,Widget A,14,475.82,186.66,6661.48
2283,2025-04-29,West,Gadget Y,26,478.65,195.22,12444.9
2284,2025-10-15,Northeast,Widget A,49,145.31,6.1,7120.1900000000005
2285,2025-09-06,Northeast,Gadget Y,11,317.86,180.63,3496.46
2286,2025-10-31,Southwest,Widget A,3,108.94,38.92,326.82
2287,2025-11-27,West,Gadget X,10,278.26,114.46,2782.6
2288,2025-10-27,Northeast,Gadget Y,16,387.69,137.24,6203.04
2289,2025-12-08,Midwest,Widget B,11,470.51,75.02,5175.61
2290,2025-06-02,Northeast,Gadget Y,16,176.22,108.15,2819.52
2291,2025-05-25,West,Gadget Y,48,349.82,127.37,16791.36
2292,2025-04-28,West,Gadget Y,19,361.05,42.82,6859.95
2293,2025-03-27,Southeast,Widget B,32,118.36,198.88,3787.52
2294,2025-10-01,Southeast,Gadget Y,34,318.23,44.76,10819.82
2295,2025-09-18,Southeast,Gadget Y,7,331.16,7.02,2318.1200000000003
2296,2025-10-20,Southeast,Widget B,13,384.4,189.14,4997.2
2297,2025-03-03,Southeast,Gadget Y,21,499.97,88.68,10499.37
2298,2025-06-29,Southeast,Tool Z,23,29.71,82.73,683.33
2299,2025-03-23,Midwest,Tool Z,1,109.13,58.76,109.13
2300,2025-11-22,Southwest,Gadget Y,32,81.09,10.04,2594.88
2301,2025-04-08,West,Gadget Y,15,85.67,56.59,1285.05
2302,2025-02-22,Southeast,Tool Z,16,232.58,81.69,3721.28
2303,2025-07-28,Southwest,Widget B,30,440.48,106.46,13214.400000000001
2304,2025-11-17,Southeast,Gadget Y,47,229.87,94.24,10803.89
2305,2025-12-01,Southwest,Widget A,43,337.56,176.41,14515.08
2306,2025-02-05,Southeast,Widget B,49,194.48,182.71,9529.519999999999
2307,2025-04-29,Midwest,Tool Z,21,166.64,66.85,3499.4399999999996
2308,2025-02-26,Southeast,Widget B,6,418.78,192.11,2512.68
2309,2025-04-23,West,Tool Z,11,331.22,173.66,3643.42
2310,2025-07-14,Southeast,Gadget X,17,181.94,185.89,3092.98
2311,2025-04-13,Southwest,Widget B,15,457.94,142.73,6869.1
2312,2025-01-25,Northeast,Widget A,11,254.27,43.66,2796.9700000000003
2313,2025-07-06,Midwest,Gadget X,8,102.25,43.07,818.0
2314,2025-01-20,Northeast,Gadget X,10,246.78,182.19,2467.8
2315,2025-03-24,Southwest,Gadget X,33,340.6,103.87,11239.800000000001
2316,2025-01-01,Midwest,Widget A,25,189.89,178.64,4747.25
2317,2025-02-01,West,Widget B,2,423.45,145.51,846.9
2318,2025-06-09,Southwest,Widget A,28,271.24,46.44,7594.72
2319,2025-11-07,Midwest,Widget B,42,239.2,80.03,10046.4
2320,2025-10-10,Northeast,Tool Z,21,430.77,193.73,9046.17
2321,2025-02-06,Southeast,Widget A,16,236.83,8.82,3789.28
2322,2025-01-13,Southeast,Gadget Y,14,213.06,144.34,2982.84
2323,2025-05-04,Southwest,Widget A,19,60.82,195.86,1155.58
2324,2025-08-27,Southwest,Gadget X,14,187.62,25.31,2626.6800000000003
2325,2025-09-30,Midwest,Tool Z,46,204.55,58.04,9409.300000000001
2326,2025-10-28,Southwest,Widget B,49,98.5,111.67,4826.5
2327,2025-05-05,Southeast,Widget A,17,298.03,169.53,5066.509999999999
2328,2025-03-03,West,Gadget X,46,80.48,103.77,3702.0800000000004
2329,2025-01-10,Southeast,Widget B,42,119.61,16.62,5023.62
2330,2025-02-23,Southeast,Tool Z,4,284.94,29.8,1139.76
2331,2025-01-24,Southeast,Tool Z,25,141.8,78.31,3545.0000000000005
2332,2025-11-11,Midwest,Gadget Y,33,323.44,67.9,10673.52
2333,2025-04-08,Southeast,Gadget Y,21,348.35,47.84,7315.35
2334,2025-10-28,Southeast,Gadget Y,23,157.63,168.83,3625.49
2335,2025-07-21,Southeast,Gadget Y,25,52.82,10.24,1320.5
2336,2025-07-16,Northeast,Gadget X,34,249.83,166.72,8494.220000000001
2337,2025-06-15,Southwest,Tool Z,15,55.52,184.73,832.8000000000001
2338,2025-10-27,Southeast,Widget B,30,262.47,127.87,7874.1
2339,2025-01-16,Northeast,Widget A,12,365.85,126.94,4390.200000000001
2340,2025-02-03,Midwest,Gadget Y,44,313.96,34.06,13814.24
2341,2025-06-04,Southwest,Gadget Y,5,229.65,115.82,1148.25
2342,2025-05-24,Southeast,Tool Z,4,473.47,78.16,1893.88
2343,2025-07-19,Southwest,Widget B,2,59.86,49.66,119.72
2344,2025-09-27,West,Gadget X,18,441.2,118.75,7941.599999999999
2345,2025-08-03,West,Gadget X,30,402.06,5.23,12061.8
2346,2025-04-04,Southeast,Widget B,49,215.67,58.9,10567.83
2347,2025-04-30,Northeast,Gadget Y,23,84.9,132.93,1952.7
2348,2025-10-02,Southeast,Gadget X,9,86.37,93.73,777.33
2349,2025-03-15,Southwest,Gadget Y,19,461.68,33.4,8771.92
2350,2025-07-04,West,Gadget X,7,124.52,5.26,871.64
2351,2025-07-16,West,Widget B,24,438.32,57.74,10519.68
2352,2025-10-01,Southwest,Tool Z,36,256.61,112.07,9237.960000000001
2353,2025-09-18,Southeast,Gadget X,2,236.25,109.24,472.5
2354,2025-06-19,Southeast,Gadget Y,39,313.56,30.56,12228.84
2355,2025-04-23,Southwest,Gadget X,12,115.37,124.67,1384.44
2356,2025-05-15,Midwest,Widget B,33,219.9,199.79,7256.7
2357,2025-05-31,Southeast,Tool Z,40,469.86,119.05,18794.4
2358,2025-03-22,Southeast,Widget B,39,126.75,107.89,4943.25
2359,2025-08-17,Southwest,Tool Z,33,461.58,126.41,15232.14
2360,2025-03-18,Northeast,Gadget X,34,497.16,176.54,16903.440000000002
2361,2025-08-25,Northeast,Widget A,10,35.43,189.47,354.3
2362,2025-10-02,West,Widget A,7,270.38,13.0,1892.6599999999999
2363,2025-12-18,Northeast,Tool Z,19,94.19,44.97,1789.61
2364,2025-02-13,Northeast,Gadget X,30,314.64,27.57,9439.199999999999
2365,2025-10-05,Southwest,Widget B,31,494.88,155.61,15341.28
2366,2025-02-01,Midwest,Tool Z,39,449.47,13.88,17529.33
2367,2025-05-04,West,Gadget Y,16,463.18,181.01,7410.88
2368,2025-03-06,Midwest,Gadget Y,43,114.54,9.01,4925.22
2369,2025-03-01,Northeast,Gadget Y,23,275.74,122.5,6342.02
2370,2025-03-06,Northeast,Widget A,13,125.07,58.74,1625.9099999999999
2371,2025-01-17,West,Widget A,37,450.72,96.76,16676.64
2372,2025-10-28,Northeast,Gadget Y,7,103.67,91.17,725.69
2373,2025-01-23,Midwest,Widget A,20,85.44,151.03,1708.8
2374,2025-05-26,Southeast,Gadget Y,39,15.96,101.85,622.44
2375,2025-09-13,Southeast,Widget A,38,99.15,87.14,3767.7000000000003
2376,2025-12-28,Southwest,Widget B,13,102.98,147.4,1338.74
2377,2025-11-08,West,Gadget Y,9,47.97,185.53,431.73
2378,2025-02-20,West,Gadget Y,2,435.19,159.81,870.38
2379,2025-12-27,Southeast,Gadget Y,5,392.2,148.66,1961.0
2380,2025-08-27,Southeast,Gadget Y,41,134.7,100.11,5522.7
2381,2025-03-07,West,Widget A,39,393.8,180.54,15358.2
2382,2025-06-13,Northeast,Tool Z,25,216.86,99.83,5421.5
2383,2025-12-02,Southeast,Widget B,28,390.0,186.41,10920.0
2384,2025-05-24,West,Widget A,17,168.27,161.57,2860.59
2385,2025-03-09,West,Tool Z,10,286.68,34.3,2866.8
2386,2025-11-16,Northeast,Widget A,1,196.99,14.16,196.99
2387,2025-12-14,West,Gadget X,33,101.96,149.47,3364.68
2388,2025-12-23,Midwest,Gadget X,2,296.96,138.74,593.92
2389,2025-12-15,Southeast,Gadget Y,6,377.91,122.41,2267.46
2390,2025-11-15,West,Widget A,39,379.02,195.37,14781.779999999999
2391,2025-06-15,Southwest,Widget A,29,184.58,111.35,5352.820000000001
2392,2025-03-12,Midwest,Gadget X,24,264.17,72.84,6340.08
2393,2025-08-14,Southeast,Gadget X,11,384.25,115.17,4226.75
2394,2025-03-22,Southeast,Gadget Y,8,36.7,10.54,293.6
2395,2025-06-22,Midwest,Gadget Y,23,45.23,117.96,1040.29
2396,2025-08-28,Northeast,Widget A,18,194.35,180.97,3498.2999999999997
2397,2025-12-12,Midwest,Tool Z,27,119.5,5.84,3226.5
2398,2025-04-16,Northeast,Gadget X,9,193.58,169.83,1742.22
2399,2025-04-02,Northeast,Tool Z,12,55.94,161.38,671.28
2400,2025-09-26,Midwest,Tool Z,6,300.08,25.69,1800.48
2401,2025-01-03,West,Widget A,21,339.15,170.13,7122.15
2402,2025-07-26,Southwest,Gadget X,14,398.0,153.89,5572.0
2403,2025-09-30,Northeast,Gadget X,11,328.76,100.75,3616.3599999999997
2404,2025-07-21,Southeast,Gadget X,27,204.23,52.82,5514.21
2405,2025-05-21,Midwest,Widget B,25,468.11,61.18,11702.75
2406,2025-10-30,Midwest,Gadget X,11,365.9,124.39,4024.8999999999996
2407,2025-05-16,Southwest,Gadget X,35,268.56,53.03,9399.6
2408,2025-09-17,West,Widget A,17,111.36,68.44,1893.12
2409,2025-06-19,Midwest,Widget B,17,328.0,186.51,5576.0
2410,2025-01-10,Northeast,Widget A,24,299.94,147.22,7198.5599999999995
2411,2025-07-13,Northeast,Tool Z,7,344.83,148.53,2413.81
2412,2025-01-19,Northeast,Gadget Y,21,392.75,191.41,8247.75
2413,2025-12-06,West,Widget B,29,458.37,6.13,13292.73
2414,2025-08-08,Southeast,Widget B,7,475.04,52.67,3325.28
2415,2025-05-16,Southeast,Widget A,28,318.79,133.3,8926.12
2416,2025-06-27,West,Widget B,2,483.32,90.46,966.64
2417,2025-08-15,Southwest,Tool Z,30,456.6,27.0,13698.0
2418,2025-04-05,Midwest,Widget A,2,11.28,157.34,22.56
2419,2025-04-16,Southwest,Widget A,9,322.43,14.18,2901.87
2420,2025-06-02,West,Tool Z,18,97.45,111.05,1754.1000000000001
2421,2025-04-05,West,Gadget X,31,154.64,114.68,4793.839999999999
2422,2025-10-04,Southwest,Widget A,36,155.78,129.01,5608.08
2423,2025-02-07,Northeast,Gadget X,23,246.73,66.55,5674.79
2424,2025-10-29,West,Gadget Y,7,15.32,9.6,107.24000000000001
2425,2025-05-08,Southwest,Widget B,19,125.54,178.35,2385.26
2426,2025-07-24,Southwest,Widget B,39,24.27,186.19,946.53
2427,2025-02-27,Midwest,Gadget Y,5,328.77,98.99,1643.85
2428,2025-05-21,West,Gadget X,36,445.75,9.02,16047.0
2429,2025-10-03,Southwest,Tool Z,19,498.92,118.27,9479.48
2430,2025-04-09,Southwest,Widget B,1,229.79,66.61,229.79
2431,2025-02-18,Southwest,Widget B,35,137.47,40.58,4811.45
2432,2025-07-10,Southwest,Widget A,2,428.02,37.95,856.04
2433,2025-03-01,Southeast,Gadget Y,19,65.45,39.95,1243.55
2434,2025-04-25,West,Gadget X,10,487.38,69.51,4873.8
2435,2025-06-14,Midwest,Widget B,29,360.27,59.72,10447.83
2436,2025-07-25,Southwest,Gadget Y,3,256.93,168.1,770.79
2437,2025-08-22,Southwest,Widget B,5,57.36,101.59,286.8
2438,2025-09-04,Southwest,Widget A,27,18.92,88.39,510.84000000000003
2439,2025-11-05,Midwest,Gadget X,49,276.82,33.44,13564.18
2440,2025-01-25,Midwest,Gadget X,2,212.79,175.8,425.58
2441,2025-05-13,Northeast,Gadget X,23,422.91,15.69,9726.93
2442,2025-01-01,West,Gadget X,40,324.73,51.71,12989.2
2443,2025-01-04,Midwest,Tool Z,15,221.63,126.19,3324.45
2444,2025-03-19,Midwest,Widget B,25,120.74,141.95,3018.5
2445,2025-08-07,West,Widget B,42,245.41,161.23,10307.22
2446,2025-11-23,Southwest,Gadget X,36,89.87,85.01,3235.32
2447,2025-10-10,Northeast,Widget A,15,336.84,72.61,5052.599999999999
2448,2025-08-24,Midwest,Widget A,37,306.81,61.27,11351.97
2449,2025-10-12,West,Gadget X,34,406.93,115.78,13835.62
2450,2025-03-04,Southwest,Gadget X,25,230.27,72.98,5756.75
2451,2025-11-03,West,Gadget Y,22,146.54,68.98,3223.8799999999997
2452,2025-11-21,West,Widget A,46,419.83,8.29,19312.18
2453,2025-02-04,Southwest,Tool Z,43,348.59,189.92,14989.369999999999
2454,2025-06-21,Southwest,Gadget X,49,356.29,16.82,17458.210000000003
2455,2025-10-30,West,Widget A,34,268.76,57.82,9137.84
2456,2025-06-23,Southeast,Widget B,18,439.23,184.68,7906.14
2457,2025-11-03,Midwest,Widget B,6,121.61,148.39,729.66
2458,2025-12-08,West,Gadget X,7,206.83,117.74,1447.8100000000002
2459,2025-06-23,Northeast,Gadget X,47,400.15,133.86,18807.05
2460,2025-01-22,West,Gadget X,18,75.15,23.93,1352.7
2461,2025-05-05,Midwest,Gadget X,6,405.97,162.69,2435.82
2462,2025-03-20,Southwest,Tool Z,11,182.77,53.77,2010.47
2463,2025-06-23,Southeast,Tool Z,2,71.5,191.46,143.0
2464,2025-08-02,Southwest,Gadget X,27,48.78,50.12,1317.06
2465,2025-06-19,Midwest,Tool Z,29,423.08,126.95,12269.32
2466,2025-03-13,Midwest,Tool Z,19,391.52,111.34,7438.879999999999
2467,2025-04-20,West,Tool Z,37,151.14,32.91,5592.179999999999
2468,2025-09-06,Midwest,Widget B,24,67.02,75.77,1608.48
2469,2025-01-10,Southwest,Gadget X,48,131.14,157.35,6294.719999999999
2470,2025-03-20,Northeast,Widget B,38,114.36,46.45,4345.68
2471,2025-11-22,West,Widget A,4,369.2,192.76,1476.8
2472,2025-02-06,Southwest,Widget A,14,115.63,62.62,1618.82
2473,2025-06-01,Southeast,Gadget Y,37,115.89,127.21,4287.93
2474,2025-03-17,Southeast,Gadget X,27,25.81,125.68,696.87
2475,2025-02-08,Midwest,Tool Z,37,302.46,96.8,11191.019999999999
2476,2025-06-04,West,Gadget Y,17,347.6,132.8,5909.200000000001
2477,2025-07-10,Southwest,Widget A,2,330.21,150.0,660.42
2478,2025-03-06,West,Tool Z,39,288.61,125.71,11255.79
2479,2025-01-29,West,Gadget X,39,483.38,114.2,18851.82
2480,2025-02-19,Midwest,Gadget X,32,241.64,123.29,7732.48
2481,2025-08-26,West,Tool Z,20,431.47,83.38,8629.400000000001
2482,2025-11-11,Southeast,Gadget Y,1,326.54,18.82,326.54
2483,2025-03-07,Midwest,Widget A,36,51.24,36.14,1844.64
2484,2025-04-27,Northeast,Widget A,33,406.94,123.31,13429.02
2485,2025-05-06,Northeast,Gadget X,33,296.35,185.8,9779.550000000001
2486,2025-05-12,Southwest,Widget A,9,330.23,10.02,2972.07
2487,2025-03-31,Southwest,Widget A,36,98.31,111.09,3539.16
2488,2025-01-21,Midwest,Gadget Y,36,224.37,54.15,8077.32
2489,2025-07-11,Northeast,Widget A,43,441.49,114.54,18984.07
2490,2025-05-11,Northeast,Widget A,28,115.56,151.18,3235.6800000000003
2491,2025-05-05,Northeast,Gadget X,36,10.06,148.41,362.16
2492,2025-04-07,West,Widget A,20,136.18,146.35,2723.6000000000004
2493,2025-12-06,Southeast,Widget B,35,248.9,156.89,8711.5
2494,2025-08-11,Southeast,Tool Z,35,412.43,19.16,14435.050000000001
2495,2025-06-02,Southwest,Gadget Y,39,325.21,104.37,12683.189999999999
2496,2025-03-16,Southwest,Tool Z,42,460.34,56.05,19334.28
2497,2025-10-20,West,Widget B,1,233.23,184.65,233.23
2498,2025-11-21,Southeast,Gadget Y,39,201.5,157.66,7858.5
2499,2025-01-12,Midwest,Widget B,39,123.39,25.97,4812.21
2500,2025-12-06,Southeast,Widget B,27,116.85,52.43,3154.95
2501,2025-09-13,Southwest,Widget A,26,370.69,93.77,9637.94
2502,2025-02-06,Northeast,Tool Z,36,49.38,192.77,1777.68
2503,2025-10-02,West,Widget A,23,128.93,26.39,2965.3900000000003
2504,2025-02-09,Midwest,Widget B,21,444.09,115.75,9325.89
2505,2025-01-19,West,Gadget X,40,292.69,71.55,11707.6
2506,2025-02-12,Midwest,Gadget X,39,32.83,131.04,1280.37
2507,2025-06-17,Northeast,Widget B,11,355.08,131.5,3905.8799999999997
2508,2025-08-15,West,Widget B,41,258.27,51.92,10589.07
2509,2025-05-29,West,Widget B,16,428.72,158.23,6859.52
2510,2025-02-14,Midwest,Tool Z,7,344.39,22.8,2410.73
2511,2025-03-14,Southeast,Gadget X,44,12.18,164.54,535.92
2512,2025-11-08,Southeast,Tool Z,12,110.81,46.33,1329.72
2513,2025-12-18,Midwest,Tool Z,10,136.4,119.97,1364.0
2514,2025-10-03,Southeast,Gadget Y,14,354.09,72.73,4957.259999999999
2515,2025-02-07,Southeast,Tool Z,25,259.56,123.91,6489.0
2516,2025-10-27,Southeast,Widget A,9,376.25,57.15,3386.25
2517,2025-09-10,Northeast,Tool Z,8,261.3,115.95,2090.4
2518,2025-07-12,Southwest,Gadget X,20,170.42,6.6,3408.3999999999996
2519,2025-02-22,Southeast,Gadget Y,11,60.79,78.02,668.6899999999999
2520,2025-12-30,Northeast,Widget B,10,109.28,166.15,1092.8
2521,2025-06-11,Northeast,Widget A,45,206.38,95.29,9287.1
2522,2025-01-17,Southwest,Tool Z,30,280.21,102.36,8406.3
2523,2025-03-18,Midwest,Gadget X,1,469.93,126.21,469.93
2524,2025-05-27,Southeast,Widget A,5,127.46,89.67,637.3
2525,2025-01-23,Midwest,Gadget Y,40,336.38,174.08,13455.2
2526,2025-04-29,Northeast,Widget A,14,84.75,83.65,1186.5
2527,2025-06-20,Southeast,Gadget X,8,359.74,188.8,2877.92
2528,2025-12-13,Southeast,Gadget Y,33,15.56,176.0,513.48
2529,2025-02-01,Southwest,Gadget Y,42,331.4,87.11,13918.8
2530,2025-07-30,Northeast,Gadget X,20,89.98,76.33,1799.6000000000001
2531,2025-12-01,Midwest,Widget B,37,98.36,136.94,3639.32
2532,2025-10-22,West,Tool Z,21,283.86,152.28,5961.06
2533,2025-12-04,Southwest,Widget A,6,193.95,41.24,1163.6999999999998
2534,2025-03-04,Midwest,Widget A,40,240.94,52.0,9637.6
2535,2025-10-20,Southeast,Widget A,46,161.36,33.52,7422.56
2536,2025-12-24,Southeast,Tool Z,49,477.2,153.33,23382.8
2537,2025-04-30,Southeast,Gadget X,5,152.42,144.31,762.0999999999999
2538,2025-07-02,West,Widget A,28,275.6,41.87,7716.800000000001
2539,2025-07-13,Southeast,Widget A,31,428.63,109.69,13287.53
2540,2025-06-30,West,Widget A,4,335.45,154.03,1341.8
2541,2025-04-16,West,Tool Z,47,168.16,189.67,7903.5199999999995
2542,2025-12-21,Southwest,Gadget X,6,280.69,39.81,1684.1399999999999
2543,2025-12-16,Southeast,Widget A,14,50.67,64.34,709.38
2544,2025-05-19,Southwest,Widget B,48,277.39,72.93,13314.72
2545,2025-10-21,Midwest,Gadget Y,28,221.38,126.87,6198.639999999999
2546,2025-05-26,West,Gadget X,34,381.39,31.6,12967.26
2547,2025-10-18,West,Tool Z,25,425.47,42.72,10636.75
2548,2025-08-02,Southwest,Widget A,37,107.81,157.19,3988.9700000000003
2549,2025-06-21,Midwest,Widget A,4,49.95,110.7,199.8
2550,2025-02-16,West,Widget A,34,201.37,36.28,6846.58
2551,2025-08-27,Southeast,Widget B,4,271.73,80.74,1086.92
2552,2025-04-28,Midwest,Gadget Y,9,194.63,31.23,1751.67
2553,2025-03-21,Midwest,Gadget Y,25,317.99,75.72,7949.75
2554,2025-03-12,West,Widget B,22,257.77,83.04,5670.94
2555,2025-12-25,West,Gadget Y,8,468.95,26.86,3751.6
2556,2025-02-07,Northeast,Gadget Y,40,210.6,16.67,8424.0
2557,2025-10-19,Southwest,Widget A,15,50.42,176.91,756.3000000000001
2558,2025-11-13,West,Gadget Y,43,157.95,178.09,6791.849999999999
2559,2025-01-12,Northeast,Gadget X,1,306.89,5.5,306.89
2560,2025-08-04,Southwest,Widget A,12,135.45,130.03,1625.3999999999999
2561,2025-07-30,West,Widget B,15,141.8,23.27,2127.0
2562,2025-05-11,Northeast,Gadget Y,30,176.39,162.98,5291.7
2563,2025-09-01,Midwest,Gadget Y,20,375.61,176.51,7512.200000000001
2564,2025-05-30,Southwest,Widget B,8,470.67,125.24,3765.36
2565,2025-06-10,Southeast,Gadget Y,28,181.68,124.57,5087.04
2566,2025-06-07,Southwest,Widget B,47,105.79,77.44,4972.13
2567,2025-10-20,Midwest,Gadget X,7,216.11,53.65,1512.77
2568,2025-08-20,Southeast,Widget A,13,182.4,102.36,2371.2000000000003
2569,2025-05-19,Southeast,Tool Z,24,495.11,31.07,11882.64
2570,2025-12-05,Midwest,Tool Z,36,237.3,136.08,8542.800000000001
2571,2025-10-20,West,Widget A,7,342.85,96.67,2399.9500000000003
2572,2025-12-07,Southwest,Gadget X,12,457.76,39.63,5493.12
2573,2025-09-24,Northeast,Gadget Y,12,318.24,119.72,3818.88
2574,2025-05-23,Southwest,Gadget X,31,132.2,160.09,4098.2
2575,2025-10-10,Midwest,Widget B,5,307.63,119.82,1538.15
2576,2025-05-01,Northeast,Tool Z,33,206.92,108.28,6828.36
2577,2025-04-09,Southwest,Widget B,21,216.95,170.3,4555.95
2578,2025-06-14,Southeast,Widget B,17,489.87,7.1,8327.79
2579,2025-12-20,West,Widget B,43,146.51,125.27,6299.929999999999
2580,2025-07-27,West,Tool Z,41,239.78,84.89,9830.98
2581,2025-05-21,Northeast,Gadget X,40,88.33,42.75,3533.2
2582,2025-06-18,Southeast,Gadget Y,44,97.49,196.02,4289.5599999999995
2583,2025-04-17,West,Tool Z,12,305.71,83.74,3668.5199999999995
2584,2025-08-29,Southeast,Tool Z,42,378.0,70.38,15876.0
2585,2025-05-08,Northeast,Tool Z,9,321.87,37.96,2896.83
2586,2025-07-22,Northeast,Tool Z,17,171.35,199.56,2912.95
2587,2025-05-15,Southwest,Tool Z,28,39.21,171.93,1097.88
2588,2025-04-28,Northeast,Tool Z,37,240.43,18.64,8895.91
2589,2025-12-21,Northeast,Gadget Y,29,257.09,115.32,7455.61
