order_id,order_date,region,product_name,units_sold,unit_price,cost,revenue,_processed_at,_row_id
2998,2025-05-07,Southeast,Widget B,48,183.79,121.0,8821.92,2026-06-19 00:44:43.088580,2998
2999,2025-06-08,Northeast,Widget B,39,421.46,172.43,16436.94,2026-06-19 00:44:43.088580,2999
3000,2025-08-30,Northeast,Gadget X,32,276.79,66.39,8857.28,2026-06-19 00:44:43.088580,3000
3001,2025-10-11,West,Gadget Y,36,198.96,31.66,7162.56,2026-06-19 00:44:43.088580,3001
3002,2025-09-03,West,Tool Z,43,354.98,160.84,15264.14,2026-06-19 00:44:43.088580,3002
3003,2025-12-06,Southeast,Widget A,8,395.46,197.7,3163.68,2026-06-19 00:44:43.088580,3003
3004,2025-12-17,Southeast,Widget B,13,246.52,75.28,3204.76,2026-06-19 00:44:43.088580,3004
3005,2025-09-15,Southwest,Widget B,2,218.46,173.74,436.92,2026-06-19 00:44:43.088580,3005
3006,2025-05-16,Southwest,Gadget X,24,292.94,153.7,7030.56,2026-06-19 00:44:43.088580,3006
3007,2025-08-07,Midwest,Gadget X,25,296.73,182.76,7418.25,2026-06-19 00:44:43.088580,3007
3008,2025-06-05,Southeast,Tool Z,2,218.48,87.75,436.96,2026-06-19 00:44:43.088580,3008
3009,2025-08-18,Southeast,Tool Z,33,381.25,24.75,12581.25,2026-06-19 00:44:43.088580,3009
3010,2025-10-24,Midwest,Gadget Y,1,205.86,28.08,205.86,2026-06-19 00:44:43.088580,3010
3011,2025-05-15,Midwest,Widget A,39,231.97,153.82,9046.83,2026-06-19 00:44:43.088580,3011
3012,2025-07-04,Northeast,Widget A,35,306.61,173.35,10731.35,2026-06-19 00:44:43.088580,3012
3013,2025-01-17,Northeast,Tool Z,40,493.56,94.12,19742.4,2026-06-19 00:44:43.088580,3013
3014,2025-09-26,Midwest,Tool Z,6,137.74,16.62,826.44,2026-06-19 00:44:43.088580,3014
3015,2025-06-28,West,Widget B,43,123.66,18.01,5317.38,2026-06-19 00:44:43.088580,3015
3016,2025-06-17,Northeast,Widget A,27,96.67,121.73,2610.09,2026-06-19 00:44:43.088580,3016
3017,2025-07-14,Midwest,Gadget Y,43,347.83,184.13,14956.69,2026-06-19 00:44:43.088580,3017
3018,2025-03-20,Northeast,Gadget X,35,230.06,82.92,8052.1,2026-06-19 00:44:43.088580,3018
3019,2025-08-07,Southeast,Tool Z,33,200.42,131.87,6613.86,2026-06-19 00:44:43.088580,3019
3020,2025-09-29,West,Gadget X,2,110.0,110.69,220.0,2026-06-19 00:44:43.088580,3020
3021,2025-05-08,Southeast,Gadget Y,34,446.66,178.5,15186.44,2026-06-19 00:44:43.088580,3021
3022,2025-02-17,Southeast,Gadget Y,22,227.15,167.32,4997.3,2026-06-19 00:44:43.088580,3022
3023,2025-05-22,Southwest,Widget A,42,307.77,43.87,12926.34,2026-06-19 00:44:43.088580,3023
3024,2025-03-14,Northeast,Widget A,34,65.14,137.12,2214.76,2026-06-19 00:44:43.088580,3024
3025,2025-05-17,Northeast,Gadget Y,4,62.91,170.26,251.64,2026-06-19 00:44:43.088580,3025
3026,2025-08-17,Southwest,Widget A,44,43.0,186.4,1892.0,2026-06-19 00:44:43.088580,3026
3027,2025-02-11,Midwest,Widget B,4,190.0,120.04,760.0,2026-06-19 00:44:43.088580,3027
3028,2025-09-30,Northeast,Gadget Y,15,241.71,39.3,3625.65,2026-06-19 00:44:43.088580,3028
3029,2025-03-23,Midwest,Widget B,11,129.84,113.86,1428.24,2026-06-19 00:44:43.088580,3029
3030,2025-11-23,Midwest,Widget A,48,181.34,134.83,8704.32,2026-06-19 00:44:43.088580,3030
3031,2025-09-25,Southeast,Widget A,8,13.07,58.14,104.56,2026-06-19 00:44:43.088580,3031
3032,2025-04-10,Midwest,Gadget X,42,182.03,194.74,7645.26,2026-06-19 00:44:43.088580,3032
3033,2025-07-25,West,Gadget Y,11,68.39,49.72,752.29,2026-06-19 00:44:43.088580,3033
3034,2025-02-10,Southeast,Gadget Y,32,72.91,182.71,2333.12,2026-06-19 00:44:43.088580,3034
3035,2025-02-06,Southwest,Tool Z,5,12.21,87.91,61.05,2026-06-19 00:44:43.088580,3035
3036,2025-12-15,Midwest,Gadget Y,20,351.23,5.11,7024.6,2026-06-19 00:44:43.088580,3036
3037,2025-10-20,Southwest,Gadget Y,31,466.33,110.94,14456.23,2026-06-19 00:44:43.088580,3037
3038,2025-02-26,Northeast,Widget B,35,314.56,127.52,11009.6,2026-06-19 00:44:43.088580,3038
3039,2025-04-14,Southeast,Widget B,43,57.14,174.53,2457.02,2026-06-19 00:44:43.088580,3039
3040,2025-03-14,West,Widget B,40,494.93,110.41,19797.2,2026-06-19 00:44:43.088580,3040
3041,2025-05-25,Southwest,Widget A,26,488.04,23.36,12689.04,2026-06-19 00:44:43.088580,3041
3042,2025-04-17,Southeast,Tool Z,15,239.43,185.73,3591.4500000000003,2026-06-19 00:44:43.088580,3042
3043,2025-04-30,Southwest,Widget B,13,62.86,115.24,817.18,2026-06-19 00:44:43.088580,3043
3044,2025-07-13,Northeast,Gadget X,49,363.16,57.95,17794.84,2026-06-19 00:44:43.088580,3044
3045,2025-03-11,Midwest,Widget B,30,481.12,180.28,14433.6,2026-06-19 00:44:43.088580,3045
3046,2025-11-19,Southeast,Widget A,45,391.56,28.58,17620.2,2026-06-19 00:44:43.088580,3046
3047,2025-09-23,Midwest,Tool Z,22,315.86,24.01,6948.92,2026-06-19 00:44:43.088580,3047
3048,2025-10-05,Southwest,Widget B,24,309.31,109.33,7423.44,2026-06-19 00:44:43.088580,3048
3049,2025-03-03,West,Widget A,41,489.18,126.85,20056.38,2026-06-19 00:44:43.088580,3049
3050,2025-09-16,West,Widget B,36,45.83,104.64,1649.88,2026-06-19 00:44:43.088580,3050
3051,2025-11-02,Southeast,Widget A,10,83.28,186.15,832.8,2026-06-19 00:44:43.088580,3051
3052,2025-03-05,Southwest,Tool Z,26,417.1,56.25,10844.6,2026-06-19 00:44:43.088580,3052
3053,2025-10-02,Midwest,Widget A,11,81.11,198.1,892.21,2026-06-19 00:44:43.088580,3053
3054,2025-05-11,West,Widget B,38,197.82,8.77,7517.16,2026-06-19 00:44:43.088580,3054
3055,2025-10-15,West,Widget B,2,147.93,28.11,295.86,2026-06-19 00:44:43.088580,3055
3056,2025-06-24,West,Widget A,41,129.29,41.21,5300.889999999999,2026-06-19 00:44:43.088580,3056
3057,2025-10-20,West,Widget A,46,22.6,20.52,1039.6,2026-06-19 00:44:43.088580,3057
3058,2025-02-23,Midwest,Gadget X,2,287.46,90.45,574.92,2026-06-19 00:44:43.088580,3058
3059,2025-05-23,West,Widget B,31,206.61,173.75,6404.910000000001,2026-06-19 00:44:43.088580,3059
3060,2025-04-10,Southwest,Widget A,4,280.28,165.05,1121.12,2026-06-19 00:44:43.088580,3060
3061,2025-04-01,Southeast,Widget B,18,159.21,150.23,2865.78,2026-06-19 00:44:43.088580,3061
3062,2025-04-23,Midwest,Widget B,17,471.32,6.44,8012.44,2026-06-19 00:44:43.088580,3062
3063,2025-05-20,Northeast,Gadget X,26,299.76,173.81,7793.76,2026-06-19 00:44:43.088580,3063
3064,2025-02-16,Southeast,Tool Z,45,480.99,82.32,21644.55,2026-06-19 00:44:43.088580,3064
3065,2025-09-16,West,Widget B,23,181.5,147.67,4174.5,2026-06-19 00:44:43.088580,3065
3066,2025-07-20,West,Gadget Y,20,11.12,146.75,222.4,2026-06-19 00:44:43.088580,3066
3067,2025-10-30,Southeast,Gadget Y,5,392.82,39.62,1964.1,2026-06-19 00:44:43.088580,3067
3068,2025-09-15,Midwest,Widget A,44,415.42,105.5,18278.48,2026-06-19 00:44:43.088580,3068
3069,2025-02-24,Southwest,Gadget X,16,38.76,185.61,620.16,2026-06-19 00:44:43.088580,3069
3070,2025-01-26,Northeast,Gadget X,23,316.43,56.29,7277.89,2026-06-19 00:44:43.088580,3070
3071,2025-06-04,Northeast,Gadget X,5,333.9,144.43,1669.5,2026-06-19 00:44:43.088580,3071
3072,2025-06-25,Southeast,Widget A,15,81.41,191.82,1221.15,2026-06-19 00:44:43.088580,3072
3073,2025-03-29,West,Gadget X,28,280.74,75.32,7860.72,2026-06-19 00:44:43.088580,3073
3074,2025-10-13,Southeast,Widget A,45,129.17,80.59,5812.65,2026-06-19 00:44:43.088580,3074
3075,2025-08-01,Southwest,Tool Z,17,18.06,93.25,307.02,2026-06-19 00:44:43.088580,3075
3076,2025-10-01,Southwest,Gadget X,28,434.79,162.76,12174.12,2026-06-19 00:44:43.088580,3076
3077,2025-02-09,Midwest,Widget A,43,250.93,90.66,10789.99,2026-06-19 00:44:43.088580,3077
3078,2025-10-25,Southeast,Gadget X,18,393.03,99.82,7074.539999999999,2026-06-19 00:44:43.088580,3078
3079,2025-03-17,Northeast,Tool Z,15,364.22,48.35,5463.3,2026-06-19 00:44:43.088580,3079
3080,2025-06-13,Southwest,Gadget Y,3,496.92,197.73,1490.76,2026-06-19 00:44:43.088580,3080
3081,2025-06-10,Southwest,Widget B,45,224.6,179.01,10107.0,2026-06-19 00:44:43.088580,3081
3082,2025-10-27,Midwest,Tool Z,6,219.5,122.05,1317.0,2026-06-19 00:44:43.088580,3082
3083,2025-04-12,Midwest,Widget A,11,148.06,192.31,1628.66,2026-06-19 00:44:43.088580,3083
3084,2025-03-29,West,Widget B,7,316.32,138.96,2214.24,2026-06-19 00:44:43.088580,3084
3085,2025-05-04,West,Widget A,35,248.2,192.03,8687.0,2026-06-19 00:44:43.088580,3085
3086,2025-05-12,Northeast,Tool Z,18,367.09,36.5,6607.62,2026-06-19 00:44:43.088580,3086
3087,2025-03-08,West,Gadget Y,35,184.69,48.96,6464.15,2026-06-19 00:44:43.088580,3087
3088,2025-03-06,Southwest,Gadget X,30,74.11,177.61,2223.3,2026-06-19 00:44:43.088580,3088
3089,2025-03-26,West,Gadget Y,1,432.59,86.88,432.59,2026-06-19 00:44:43.088580,3089
3090,2025-06-20,Midwest,Widget B,16,415.74,77.38,6651.84,2026-06-19 00:44:43.088580,3090
3091,2025-05-06,Midwest,Widget A,1,181.99,152.1,181.99,2026-06-19 00:44:43.088580,3091
3092,2025-05-24,Southeast,Tool Z,4,348.27,127.91,1393.08,2026-06-19 00:44:43.088580,3092
3093,2025-09-20,West,Tool Z,24,251.28,72.09,6030.72,2026-06-19 00:44:43.088580,3093
3094,2025-03-29,Southeast,Widget A,13,382.88,82.58,4977.44,2026-06-19 00:44:43.088580,3094
3095,2025-11-29,Southeast,Widget A,5,201.16,84.63,1005.8,2026-06-19 00:44:43.088580,3095
3096,2025-10-02,Southeast,Gadget X,21,272.46,29.63,5721.66,2026-06-19 00:44:43.088580,3096
3097,2025-03-05,Southeast,Widget A,23,38.33,49.76,881.5899999999999,2026-06-19 00:44:43.088580,3097
3098,2025-04-25,Southeast,Gadget Y,49,95.71,109.82,4689.79,2026-06-19 00:44:43.088580,3098
3099,2025-03-08,Northeast,Tool Z,33,393.07,157.46,12971.31,2026-06-19 00:44:43.088580,3099
3100,2025-04-10,West,Widget B,20,196.97,86.71,3939.4,2026-06-19 00:44:43.088580,3100
3101,2025-05-14,Midwest,Widget B,24,27.2,79.75,652.8,2026-06-19 00:44:43.088580,3101
3102,2025-02-17,Southwest,Tool Z,5,92.14,131.85,460.7,2026-06-19 00:44:43.088580,3102
3103,2025-01-06,Northeast,Widget B,19,211.68,35.66,4021.92,2026-06-19 00:44:43.088580,3103
3104,2025-06-10,West,Widget B,29,361.78,79.25,10491.62,2026-06-19 00:44:43.088580,3104
3105,2025-09-13,Northeast,Widget A,2,188.11,45.59,376.22,2026-06-19 00:44:43.088580,3105
3106,2025-04-21,Midwest,Tool Z,46,375.14,132.07,17256.44,2026-06-19 00:44:43.088580,3106
3107,2025-11-11,Midwest,Tool Z,26,430.45,26.91,11191.7,2026-06-19 00:44:43.088580,3107
3108,2025-05-15,Midwest,Widget A,39,177.16,92.33,6909.24,2026-06-19 00:44:43.088580,3108
3109,2025-11-25,West,Tool Z,14,402.18,121.26,5630.52,2026-06-19 00:44:43.088580,3109
3110,2025-03-28,Southwest,Widget A,41,72.17,167.57,2958.9700000000003,2026-06-19 00:44:43.088580,3110
3111,2025-07-16,Southeast,Widget A,18,213.49,146.29,3842.82,2026-06-19 00:44:43.088580,3111
3112,2025-10-06,Southwest,Widget B,46,57.81,188.86,2659.26,2026-06-19 00:44:43.088580,3112
3113,2025-01-22,Northeast,Gadget X,26,35.74,137.58,929.24,2026-06-19 00:44:43.088580,3113
3114,2025-12-06,Southeast,Tool Z,32,41.62,73.09,1331.84,2026-06-19 00:44:43.088580,3114
3115,2025-05-14,Southeast,Gadget Y,10,61.33,50.19,613.3,2026-06-19 00:44:43.088580,3115
3116,2025-07-01,Southwest,Widget A,49,419.51,16.03,20555.99,2026-06-19 00:44:43.088580,3116
3117,2025-08-18,Northeast,Gadget X,10,276.4,59.13,2764.0,2026-06-19 00:44:43.088580,3117
3118,2025-08-23,Southeast,Tool Z,2,474.22,31.69,948.44,2026-06-19 00:44:43.088580,3118
3119,2025-01-09,Midwest,Gadget Y,22,273.62,77.0,6019.64,2026-06-19 00:44:43.088580,3119
3120,2025-11-13,Southwest,Widget B,41,318.07,142.0,13040.87,2026-06-19 00:44:43.088580,3120
3121,2025-08-16,Midwest,Widget A,46,100.4,139.95,4618.400000000001,2026-06-19 00:44:43.088580,3121
3122,2025-12-31,Southwest,Gadget X,42,274.88,67.04,11544.96,2026-06-19 00:44:43.088580,3122
3123,2025-06-22,West,Gadget X,28,198.8,104.17,5566.400000000001,2026-06-19 00:44:43.088580,3123
3124,2025-08-12,West,Widget B,45,466.4,47.27,20988.0,2026-06-19 00:44:43.088580,3124
3125,2025-06-10,West,Widget A,25,467.62,103.08,11690.5,2026-06-19 00:44:43.088580,3125
3126,2025-11-21,Northeast,Widget A,24,107.26,104.47,2574.24,2026-06-19 00:44:43.088580,3126
3127,2025-10-31,Midwest,Gadget X,9,313.86,63.75,2824.74,2026-06-19 00:44:43.088580,3127
3128,2025-11-28,Midwest,Tool Z,39,322.71,55.6,12585.69,2026-06-19 00:44:43.088580,3128
3129,2025-07-04,Southeast,Gadget X,16,285.64,196.02,4570.24,2026-06-19 00:44:43.088580,3129
3130,2025-10-16,Northeast,Gadget X,10,70.92,109.74,709.2,2026-06-19 00:44:43.088580,3130
3131,2025-05-11,Northeast,Tool Z,19,330.47,114.6,6278.93,2026-06-19 00:44:43.088580,3131
3132,2025-06-18,West,Gadget Y,30,401.55,6.52,12046.5,2026-06-19 00:44:43.088580,3132
3133,2025-10-05,West,Gadget Y,14,179.16,40.46,2508.24,2026-06-19 00:44:43.088580,3133
3134,2025-01-30,Southeast,Gadget X,18,262.13,74.54,4718.34,2026-06-19 00:44:43.088580,3134
3135,2025-09-17,West,Gadget Y,17,67.0,193.37,1139.0,2026-06-19 00:44:43.088580,3135
3136,2025-01-06,West,Gadget X,30,466.04,39.17,13981.2,2026-06-19 00:44:43.088580,3136
3137,2025-07-31,Southwest,Gadget Y,35,63.67,64.14,2228.4500000000003,2026-06-19 00:44:43.088580,3137
3138,2025-06-24,Southwest,Gadget Y,34,112.1,198.08,3811.4,2026-06-19 00:44:43.088580,3138
3139,2025-06-21,Southwest,Gadget Y,7,156.25,98.82,1093.75,2026-06-19 00:44:43.088580,3139
3140,2025-06-30,Northeast,Tool Z,18,414.64,67.09,7463.519999999999,2026-06-19 00:44:43.088580,3140
3141,2025-06-29,West,Widget B,32,353.32,128.7,11306.24,2026-06-19 00:44:43.088580,3141
3142,2025-05-29,Southeast,Gadget Y,11,13.44,101.78,147.84,2026-06-19 00:44:43.088580,3142
3143,2025-06-14,Midwest,Widget A,4,99.95,191.7,399.8,2026-06-19 00:44:43.088580,3143
3144,2025-07-27,West,Gadget X,16,377.57,21.22,6041.12,2026-06-19 00:44:43.088580,3144
3145,2025-10-06,West,Tool Z,34,207.88,159.16,7067.92,2026-06-19 00:44:43.088580,3145
3146,2025-07-21,Midwest,Gadget Y,33,22.84,59.42,753.72,2026-06-19 00:44:43.088580,3146
3147,2025-08-23,Southwest,Widget B,7,482.32,162.3,3376.24,2026-06-19 00:44:43.088580,3147
3148,2025-11-02,Northeast,Gadget Y,34,84.1,170.31,2859.4,2026-06-19 00:44:43.088580,3148
3149,2025-12-28,Northeast,Widget B,10,260.13,170.6,2601.3,2026-06-19 00:44:43.088580,3149
3150,2025-02-09,Northeast,Gadget X,37,131.67,174.01,4871.79,2026-06-19 00:44:43.088580,3150
3151,2025-09-18,Southwest,Widget B,28,371.36,145.03,10398.08,2026-06-19 00:44:43.088580,3151
3152,2025-03-24,Midwest,Gadget Y,7,390.6,32.77,2734.2000000000003,2026-06-19 00:44:43.088580,3152
3153,2025-03-13,Midwest,Widget A,18,204.64,15.12,3683.52,2026-06-19 00:44:43.088580,3153
3154,2025-10-17,West,Gadget X,41,332.64,71.45,13638.24,2026-06-19 00:44:43.088580,3154
3155,2025-01-26,Midwest,Tool Z,22,455.45,101.54,10019.9,2026-06-19 00:44:43.088580,3155
3156,2025-11-06,Midwest,Gadget Y,34,409.26,64.01,13914.84,2026-06-19 00:44:43.088580,3156
3157,2025-10-09,Northeast,Gadget X,37,213.3,149.73,7892.1,2026-06-19 00:44:43.088580,3157
3158,2025-12-30,Northeast,Tool Z,2,226.32,145.88,452.64,2026-06-19 00:44:43.088580,3158
3159,2025-09-01,Southwest,Widget A,46,444.57,194.53,20450.22,2026-06-19 00:44:43.088580,3159
3160,2025-11-15,Midwest,Tool Z,17,26.84,83.11,456.28,2026-06-19 00:44:43.088580,3160
3161,2025-02-13,Northeast,Widget B,39,21.18,158.22,826.02,2026-06-19 00:44:43.088580,3161
3162,2025-11-21,Southeast,Tool Z,23,110.84,149.53,2549.32,2026-06-19 00:44:43.088580,3162
3163,2025-02-28,Southeast,Tool Z,29,415.53,197.81,12050.37,2026-06-19 00:44:43.088580,3163
3164,2025-04-25,Southeast,Gadget Y,18,85.07,155.85,1531.2599999999998,2026-06-19 00:44:43.088580,3164
3165,2025-02-16,Southeast,Gadget Y,42,149.79,60.3,6291.179999999999,2026-06-19 00:44:43.088580,3165
3166,2025-05-27,West,Gadget Y,6,318.24,7.98,1909.44,2026-06-19 00:44:43.088580,3166
3167,2025-10-01,Northeast,Widget B,44,100.28,193.79,4412.32,2026-06-19 00:44:43.088580,3167
3168,2025-04-08,Southeast,Widget A,11,158.53,144.63,1743.83,2026-06-19 00:44:43.088580,3168
3169,2025-10-28,Midwest,Widget B,44,238.79,163.46,10506.76,2026-06-19 00:44:43.088580,3169
3170,2025-08-10,Midwest,Gadget X,2,121.77,159.68,243.54,2026-06-19 00:44:43.088580,3170
3171,2025-08-18,Southwest,Gadget Y,1,496.28,148.47,496.28,2026-06-19 00:44:43.088580,3171
3172,2025-12-09,Southwest,Widget B,5,90.09,151.54,450.4500000000001,2026-06-19 00:44:43.088580,3172
3173,2025-06-07,Southeast,Gadget X,27,426.47,186.24,11514.69,2026-06-19 00:44:43.088580,3173
3174,2025-05-06,Midwest,Widget A,14,240.35,183.25,3364.9,2026-06-19 00:44:43.088580,3174
3175,2025-12-30,Northeast,Widget A,30,73.27,78.95,2198.1,2026-06-19 00:44:43.088580,3175
3176,2025-07-23,West,Tool Z,41,68.06,11.04,2790.46,2026-06-19 00:44:43.088580,3176
3177,2025-08-13,Northeast,Tool Z,2,255.15,12.54,510.3,2026-06-19 00:44:43.088580,3177
3178,2025-04-19,Northeast,Tool Z,26,183.22,92.09,4763.72,2026-06-19 00:44:43.088580,3178
3179,2025-03-20,West,Widget B,37,124.96,167.82,4623.52,2026-06-19 00:44:43.088580,3179
3180,2025-03-03,Northeast,Gadget X,21,479.88,170.28,10077.48,2026-06-19 00:44:43.088580,3180
3181,2025-03-23,Midwest,Gadget Y,46,237.06,83.86,10904.76,2026-06-19 00:44:43.088580,3181
3182,2025-03-13,Northeast,Widget B,33,465.12,63.81,15348.96,2026-06-19 00:44:43.088580,3182
3183,2025-09-30,West,Gadget Y,2,90.36,103.79,180.72,2026-06-19 00:44:43.088580,3183
3184,2025-01-22,West,Gadget Y,27,99.9,167.35,2697.3,2026-06-19 00:44:43.088580,3184
3185,2025-08-18,Midwest,Gadget X,19,302.05,129.12,5738.95,2026-06-19 00:44:43.088580,3185
3186,2025-12-13,Southwest,Gadget X,7,142.24,32.26,995.68,2026-06-19 00:44:43.088580,3186
3187,2025-10-07,Midwest,Widget B,47,100.62,75.64,4729.14,2026-06-19 00:44:43.088580,3187
3188,2025-05-28,Northeast,Tool Z,11,56.4,113.31,620.4,2026-06-19 00:44:43.088580,3188
3189,2025-01-22,Northeast,Tool Z,5,47.37,109.96,236.85,2026-06-19 00:44:43.088580,3189
3190,2025-11-01,Southeast,Tool Z,11,379.05,166.97,4169.55,2026-06-19 00:44:43.088580,3190
3191,2025-01-02,Southeast,Gadget Y,41,148.26,186.77,6078.66,2026-06-19 00:44:43.088580,3191
3192,2025-09-06,Southeast,Widget B,30,489.43,24.59,14682.9,2026-06-19 00:44:43.088580,3192
3193,2025-09-02,Southeast,Gadget Y,41,99.73,48.76,4088.93,2026-06-19 00:44:43.088580,3193
3194,2025-03-12,Midwest,Widget B,23,183.68,81.47,4224.64,2026-06-19 00:44:43.088580,3194
3195,2025-09-28,Northeast,Tool Z,6,193.71,62.8,1162.26,2026-06-19 00:44:43.088580,3195
3196,2025-03-06,West,Widget B,19,255.07,84.62,4846.33,2026-06-19 00:44:43.088580,3196
3197,2025-03-24,Southeast,Gadget X,10,436.61,12.94,4366.1,2026-06-19 00:44:43.088580,3197
3198,2025-10-24,West,Widget A,28,419.04,17.87,11733.12,2026-06-19 00:44:43.088580,3198
3199,2025-12-24,Midwest,Widget A,14,14.88,168.48,208.32,2026-06-19 00:44:43.088580,3199
3200,2025-04-07,Southwest,Widget B,48,210.53,25.0,10105.44,2026-06-19 00:44:43.088580,3200
3201,2025-12-03,Midwest,Gadget X,19,415.69,165.69,7898.11,2026-06-19 00:44:43.088580,3201
3202,2025-11-30,Southeast,Widget A,16,10.1,64.77,161.6,2026-06-19 00:44:43.088580,3202
3203,2025-10-08,Midwest,Tool Z,49,271.48,65.3,13302.52,2026-06-19 00:44:43.088580,3203
3204,2025-02-21,West,Widget A,26,137.14,24.65,3565.6399999999994,2026-06-19 00:44:43.088580,3204
3205,2025-04-20,Midwest,Tool Z,9,212.26,7.59,1910.34,2026-06-19 00:44:43.088580,3205
3206,2025-09-05,Midwest,Widget B,24,215.95,74.28,5182.799999999999,2026-06-19 00:44:43.088580,3206
3207,2025-12-31,Midwest,Widget B,13,201.96,167.89,2625.48,2026-06-19 00:44:43.088580,3207
3208,2025-10-25,Southeast,Widget A,36,447.06,184.39,16094.16,2026-06-19 00:44:43.088580,3208
3209,2025-06-03,Southeast,Tool Z,29,272.87,17.01,7913.23,2026-06-19 00:44:43.088580,3209
3210,2025-03-27,Southwest,Gadget Y,36,452.84,11.03,16302.24,2026-06-19 00:44:43.088580,3210
3211,2025-12-17,West,Widget A,47,366.1,35.97,17206.7,2026-06-19 00:44:43.088580,3211
3212,2025-04-11,Northeast,Widget A,36,182.05,154.43,6553.8,2026-06-19 00:44:43.088580,3212
3213,2025-05-05,Southwest,Gadget Y,17,251.85,44.95,4281.45,2026-06-19 00:44:43.088580,3213
3214,2025-12-19,West,Tool Z,10,201.03,50.01,2010.3,2026-06-19 00:44:43.088580,3214
3215,2025-07-25,Northeast,Widget A,26,416.0,178.34,10816.0,2026-06-19 00:44:43.088580,3215
3216,2025-04-07,West,Widget B,23,101.92,175.62,2344.16,2026-06-19 00:44:43.088580,3216
3217,2025-01-02,Midwest,Gadget X,16,468.84,135.71,7501.44,2026-06-19 00:44:43.088580,3217
3218,2025-06-06,Southwest,Widget A,40,294.41,36.98,11776.4,2026-06-19 00:44:43.088580,3218
3219,2025-12-26,Midwest,Widget B,45,309.76,79.32,13939.2,2026-06-19 00:44:43.088580,3219
3220,2025-06-07,Midwest,Widget A,19,263.23,51.05,5001.370000000001,2026-06-19 00:44:43.088580,3220
3221,2025-09-13,Southeast,Gadget X,34,281.7,136.01,9577.8,2026-06-19 00:44:43.088580,3221
3222,2025-04-03,Southeast,Gadget Y,49,337.16,157.09,16520.84,2026-06-19 00:44:43.088580,3222
3223,2025-10-11,West,Gadget X,1,330.97,32.72,330.97,2026-06-19 00:44:43.088580,3223
3224,2025-10-11,Southwest,Widget B,18,114.93,180.1,2068.74,2026-06-19 00:44:43.088580,3224
3225,2025-08-11,Southwest,Gadget X,37,295.4,95.25,10929.8,2026-06-19 00:44:43.088580,3225
3226,2025-10-09,West,Gadget X,25,183.77,160.03,4594.25,2026-06-19 00:44:43.088580,3226
3227,2025-07-31,West,Widget A,39,322.14,15.07,12563.46,2026-06-19 00:44:43.088580,3227
3228,2025-05-19,Midwest,Widget A,24,278.44,75.31,6682.56,2026-06-19 00:44:43.088580,3228
3229,2025-09-27,Southeast,Widget A,4,98.04,7.88,392.16,2026-06-19 00:44:43.088580,3229
3230,2025-11-01,West,Tool Z,22,370.02,145.1,8140.44,2026-06-19 00:44:43.088580,3230
3231,2025-11-03,Southeast,Gadget Y,20,233.94,20.49,4678.8,2026-06-19 00:44:43.088580,3231
3232,2025-03-19,Southeast,Widget A,42,280.21,70.97,11768.82,2026-06-19 00:44:43.088580,3232
3233,2025-09-04,Southwest,Widget B,8,339.6,157.44,2716.8,2026-06-19 00:44:43.088580,3233
3234,2025-01-02,Midwest,Gadget X,8,329.91,151.05,2639.28,2026-06-19 00:44:43.088580,3234
3235,2025-07-28,Southeast,Widget A,7,376.98,129.86,2638.86,2026-06-19 00:44:43.088580,3235
3236,2025-07-28,Southwest,Tool Z,28,111.31,140.33,3116.6800000000003,2026-06-19 00:44:43.088580,3236
3237,2025-05-13,Southwest,Tool Z,49,64.09,131.99,3140.4100000000003,2026-06-19 00:44:43.088580,3237
3238,2025-12-29,Southeast,Widget B,31,337.9,130.05,10474.9,2026-06-19 00:44:43.088580,3238
3239,2025-11-19,Midwest,Widget A,40,125.63,73.18,5025.2,2026-06-19 00:44:43.088580,3239
3240,2025-01-15,Midwest,Widget B,42,66.16,10.49,2778.72,2026-06-19 00:44:43.088580,3240
3241,2025-03-18,West,Gadget X,30,74.31,91.16,2229.3,2026-06-19 00:44:43.088580,3241
3242,2025-03-17,Southwest,Tool Z,30,163.27,13.86,4898.1,2026-06-19 00:44:43.088580,3242
3243,2025-11-24,Midwest,Widget B,12,495.98,96.43,5951.76,2026-06-19 00:44:43.088580,3243
3244,2025-07-09,West,Widget B,48,87.06,95.5,4178.88,2026-06-19 00:44:43.088580,3244
3245,2025-09-24,Midwest,Widget B,39,156.28,39.85,6094.92,2026-06-19 00:44:43.088580,3245
3246,2025-10-23,Southwest,Widget A,43,461.16,157.93,19829.88,2026-06-19 00:44:43.088580,3246
3247,2025-10-08,Midwest,Widget A,49,482.02,142.32,23618.98,2026-06-19 00:44:43.088580,3247
3248,2025-02-02,Southeast,Gadget X,18,122.13,114.11,2198.34,2026-06-19 00:44:43.088580,3248
3249,2025-02-21,Midwest,Gadget Y,8,441.42,185.55,3531.36,2026-06-19 00:44:43.088580,3249
3250,2025-05-25,Southwest,Widget A,43,78.07,61.0,3357.01,2026-06-19 00:44:43.088580,3250
3251,2025-05-04,West,Widget B,24,383.15,56.1,9195.6,2026-06-19 00:44:43.088580,3251
3252,2025-09-30,Northeast,Tool Z,47,16.37,40.77,769.3900000000001,2026-06-19 00:44:43.088580,3252
3253,2025-02-27,Northeast,Tool Z,35,209.24,111.17,7323.400000000001,2026-06-19 00:44:43.088580,3253
3254,2025-05-16,Midwest,Gadget Y,13,131.19,45.04,1705.47,2026-06-19 00:44:43.088580,3254
